@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

opla_dm5_nominal,10,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,474,53,53,0,0,100,0,0,1,0.001468,0.001564,1.283615,0.676243,16.679676,0.112334,16.567343,0.314711,0.00212,0.312591,16.567343,0.312591,99.326523,1,50,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,70572,68635,9274,100,50,?
opla_dm5_nominal,10,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,474,53,53,0,0,100,0,0,1,0.001633,0.001719,1.427752,0.743494,16.679676,0.124957,16.55472,0.314711,0.002358,0.312353,16.55472,0.312353,99.250844,1,50,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,70572,68635,9274,100,50,?
opla_dm5_nominal,10,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,474,53,51,2,0,96.226415,3.773585,0,0.729592,0.039322,0.193857,30.486139,73.307437,20.553684,17.917109,2.636575,0.387805,0.338059,0.049747,12.268588,0.231483,59.690459,0.979592,48,0.25,1,0.75,3,0.020408,1,0.979592,0.979592,0.979592,0.729592,0.910714,0.985848,0.962264,0.232672,0.767328,0.037736,0.962264,0.962264,0.962264,0.729592,0.910714,0.970034,0.864796,0.962264,0,0,0,0,0,0,70572,68635,9274,96.226415,50,?
opla_dm5_nominal,10,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,474,53,53,0,0,100,0,0,1,0.001587,0.001671,1.230097,0.631861,20.553684,0.121425,20.432259,0.387805,0.002291,0.385514,20.432259,0.385514,99.409231,1,49,0,0,1,4,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,70572,68635,9274,100,50,?
opla_dm5_nominal,10,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,474,53,52,1,0,98.113208,1.886792,0,0.847262,0.020131,0.137079,15.607616,51.836757,20.553684,8.994524,11.55916,0.387805,0.169708,0.218097,16.375167,0.308965,79.670229,1,49,0.25,1,0.75,3,0,0,0.98,1,0.989899,0.857321,0.961735,0.993878,0.981132,0.231132,0.768868,0.018868,0.981509,0.981132,0.97988,0.857321,0.961735,0.979444,0.923521,0.981132,0.001,0,0,0,0,0,70564,68635,9274,98.113208,50,?
opla_dm5_nominal,10,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,475,52,52,0,0,100,0,0,1,0.001587,0.001674,1.377651,0.717412,16.58128,0.119149,16.462131,0.318871,0.002291,0.316579,16.462131,0.316579,99.281427,1,49,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0,0,0,0,70713,68776,9133,100,50,?
opla_dm5_nominal,10,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,475,52,51,1,0,98.076923,1.923077,0,0.790323,0.020717,0.138394,17.986018,59.326546,16.58128,9.012455,7.568825,0.318871,0.173316,0.145554,12.429103,0.239021,74.958649,1,49,0.333333,1,0.666667,2,0,0,0.98,1,0.989899,0.80829,0.914966,0.989796,0.980769,0.314103,0.685897,0.019231,0.981154,0.980769,0.978943,0.80829,0.914966,0.973214,0.894949,0.980769,0,0.001,0,0,0,0,70713,68776,9133,98.076923,50,?
opla_dm5_nominal,10,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,475,52,51,1,0,98.076923,1.923077,0,0.847059,0.020744,0.138394,18.00932,59.326663,16.58128,9.014471,7.566808,0.318871,0.173355,0.145516,12.427087,0.238982,74.946488,0.979592,48,0,0,1,3,0.020408,1,1,0.979592,0.989691,0.857143,0.993197,0.9992,0.980769,0.001177,0.998823,0.019231,0.985577,0.980769,0.982044,0.857143,0.993197,0.98963,0.923417,0.980769,0,0.001,0,0,0,0,70705,68776,9133,98.076923,50,?
opla_dm6_nominal,1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,113,3,0,97.413793,2.586207,0,0.391608,0.026351,0.160663,41.722707,88.033294,25.1387,30.148966,-5.010265,0.216713,0.259905,-0.043192,9.858506,0.084987,39.216452,1,112,0.75,3,0.25,1,0,0,0.973913,1,0.986784,0.493435,0.892857,0.992547,0.974138,0.724138,0.275862,0.025862,0.974813,0.974138,0.96655,0.493435,0.892857,0.969815,0.693392,0.974138,0,0.004,0,0.015625,0,15.625,149947,148018,18157,97.413793,50,?
opla_dm6_nominal,1,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,114,2,0,98.275862,1.724138,0,0.741071,0.017701,0.131181,28.026551,71.879071,25.1387,20.121663,5.017037,0.216713,0.173463,0.04325,14.929552,0.128703,59.388716,0.991071,111,0.25,1,0.75,3,0.008929,1,0.991071,0.991071,0.991071,0.741071,0.96317,0.99745,0.982759,0.241687,0.758313,0.017241,0.982759,0.982759,0.982759,0.741071,0.96317,0.989875,0.870536,0.982759,0,0.003,0,0,0,0,149955,148018,18157,98.275862,50,?
opla_dm6_nominal,1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,115,1,0,99.137931,0.862069,0,0.884462,0.009147,0.09276,14.483243,50.826831,25.1387,10.110524,15.028177,0.216713,0.08716,0.129553,19.984434,0.17228,79.496686,0.991071,111,0,0,1,4,0.008929,1,1,0.991071,0.995516,0.890425,1,1,0.991379,0.000308,0.999692,0.008621,0.993103,0.991379,0.991839,0.890425,1,1,0.942202,0.991379,0,0.004,0,0,0,0,149955,148018,18157,99.137931,50,?
opla_dm6_nominal,1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,115,0,0,100,0,0,1,0.000543,0.000632,0.967139,0.396273,20.144144,0.09015,20.053994,0.175166,0.000784,0.174383,20.053994,0.174383,99.552476,1,112,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.003,0,0.015625,0,15.625,150096,148159,18016,100,50,?
opla_dm6_nominal,1,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,113,2,0,98.26087,1.73913,0,0.657738,0.017897,0.131805,31.867481,82.639569,20.144144,22.935306,-2.791162,0.175166,0.199437,-0.024271,10.011148,0.087053,49.697558,0.991071,111,0.333333,1,0.666667,2,0.008929,1,0.991071,0.991071,0.991071,0.657738,0.666667,0.979258,0.982609,0.324871,0.675129,0.017391,0.982609,0.982609,0.982609,0.657738,0.666667,0.97133,0.828869,0.982609,0,0.003,0,0,0,0,150136,148159,18016,98.26087,50,?
opla_dm6_nominal,1,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,113,2,0,98.26087,1.73913,0,0.657738,0.017894,0.131751,31.861001,82.605552,20.144144,20.130918,0.013226,0.175166,0.175051,0.000115,10.01175,0.087059,49.700549,0.991071,111,0.333333,1,0.666667,2,0.008929,1,0.991071,0.991071,0.991071,0.657738,0.938988,0.996812,0.982609,0.324871,0.675129,0.017391,0.982609,0.982609,0.982609,0.657738,0.938988,0.988806,0.828869,0.982609,0,0.004,0,0,0,0,150088,148159,18016,98.26087,50,?
opla_dm6_nominal,1,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,112,3,0,97.391304,2.608696,0,0.387211,0.026526,0.16136,47.230671,101.170192,20.144144,30.144097,-9.999953,0.175166,0.262123,-0.086956,4.997834,0.043459,24.810355,0.991071,111,0.666667,2,0.333333,1,0.008929,1,0.982301,0.991071,0.986667,0.395551,0.919643,0.995893,0.973913,0.649508,0.350492,0.026087,0.969719,0.973913,0.971362,0.395551,0.919643,0.980408,0.693333,0.973913,0,0.003,0,0,0,0,150096,148159,18016,97.391304,50,?
opla_dm6_nominal,1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,113,2,0,98.26087,1.73913,0,0.741573,0.017931,0.131751,31.927513,82.605628,20.144144,20.137118,0.007026,0.175166,0.175105,0.000061,10.00555,0.087005,49.66977,0.982143,110,0,0,1,3,0.017857,2,1,0.982143,0.990991,0.767649,1,1,0.982609,0.000466,0.999534,0.017391,0.989565,0.982609,0.984704,0.767649,1,1,0.870495,0.982609,0,0.004,0,0.015625,0,15.625,150120,148159,18016,98.26087,50,?
opla_dm6_nominal,1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,113,2,0,98.26087,1.73913,0,0.658754,0.017917,0.131751,28.254808,71.887858,25.094227,20.134722,4.959505,0.218211,0.175085,0.043126,14.872105,0.129323,59.265045,1,111,0.5,2,0.5,2,0,0,0.982301,1,0.991071,0.700821,0.914414,0.993941,0.982609,0.482609,0.517391,0.017391,0.982917,0.982609,0.979788,0.700821,0.914414,0.978417,0.828869,0.982609,0,0.003,0,0,0,0,150088,148159,18016,98.26087,50,?
opla_dm6_nominal,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,115,0,0,100,0,0,1,0.000554,0.000643,0.87295,0.351052,25.094227,0.091874,25.002353,0.218211,0.000799,0.217412,25.002353,0.217412,99.633885,1,111,0,0,1,4,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.003,0,0,0,0,150096,148159,18016,100,50,?
opla_dm6_nominal,2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,112,4,0,96.551724,3.448276,0,0.317647,0.034928,0.185553,55.30335,101.671444,25.1387,42.482647,-17.343947,0.216713,0.36623,-0.149517,4.799676,0.041377,19.092776,0.991071,111,0.75,3,0.25,1,0.008929,1,0.973684,0.991071,0.982301,0.337923,0.745536,0.983168,0.965517,0.724446,0.275554,0.034483,0.95735,0.965517,0.959923,0.337923,0.745536,0.959802,0.657817,0.965517,0,0.003,0,0.015625,0,15.625,149979,148018,18157,96.551724,50,?
opla_dm6_nominal,2,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,113,3,0,97.413793,2.586207,0,0.558376,0.026368,0.160663,41.749161,88.033343,25.1387,30.151764,-5.013064,0.216713,0.259929,-0.043216,9.855708,0.084963,39.20532,0.991071,111,0.5,2,0.5,2,0.008929,1,0.982301,0.991071,0.986667,0.564526,0.910714,0.993838,0.974138,0.483067,0.516933,0.025862,0.971417,0.974138,0.972348,0.564526,0.910714,0.978413,0.779048,0.974138,0,0.003,0,0,0,0,149987,148018,18157,97.413793,50,?
opla_dm6_nominal,2,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,115,1,0,99.137931,0.862069,0,0.884462,0.009158,0.09276,14.500532,50.82687,25.1387,10.112352,15.026348,0.216713,0.087175,0.129537,19.982605,0.172264,79.489413,0.991071,111,0,0,1,4,0.008929,1,1,0.991071,0.995516,0.890425,0.997768,0.999843,0.991379,0.000308,0.999692,0.008621,0.993103,0.991379,0.991839,0.890425,0.997768,0.9964,0.942202,0.991379,0,0.004,0,0,0,0,149947,148018,18157,99.137931,50,?
opla_dm6_nominal,2,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,114,1,0,99.130435,0.869565,0,0.795737,0.00922,0.093163,16.416023,58.411585,20.144144,10.110715,10.033429,0.175166,0.087919,0.087247,15.032691,0.130719,74.625613,1,112,0.333333,1,0.666667,2,0,0,0.99115,1,0.995556,0.812876,0.946429,0.997155,0.991304,0.324638,0.675362,0.008696,0.991381,0.991304,0.990454,0.812876,0.946429,0.989203,0.897778,0.991304,0,0.003,0,0,0,0,150088,148159,18016,99.130435,50,?
opla_dm6_nominal,2,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,114,1,0,99.130435,0.869565,0,0.852753,0.009254,0.093163,16.476991,58.411763,20.144144,10.1164,10.027743,0.175166,0.087969,0.087198,15.027006,0.13067,74.59739,0.991071,111,0,0,1,3,0.008929,1,1,0.991071,0.995516,0.862151,0.998512,0.999921,0.991304,0.000233,0.999767,0.008696,0.993478,0.991304,0.991906,0.862151,0.998512,0.997749,0.926329,0.991304,0,0.003,0,0,0,0,150096,148159,18016,99.130435,50,?
opla_dm6_nominal,2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,115,0,0,100,0,0,1,0.00055,0.000628,0.979623,0.39372,20.144144,0.091313,20.052831,0.175166,0.000794,0.174372,20.052831,0.174372,99.546703,1,112,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.003,0,0,0,0,150096,148159,18016,100,50,?
opla_dm6_nominal,2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,112,3,0,97.391304,2.608696,0,0.558259,0.026578,0.16136,47.32316,101.170323,20.144144,30.15272,-10.008577,0.175166,0.262198,-0.087031,4.98921,0.043384,24.767545,0.982143,110,0.333333,1,0.666667,2,0.017857,2,0.990991,0.982143,0.986547,0.564411,0.941964,0.997027,0.973913,0.325104,0.674896,0.026087,0.978183,0.973913,0.975718,0.564411,0.941964,0.989061,0.778988,0.973913,0,0.003,0,0,0,0,150088,148159,18016,97.391304,50,?
opla_dm6_nominal,2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,115,0,0,100,0,0,1,0.000501,0.000591,0.892238,0.370727,20.144144,0.083167,20.060977,0.175166,0.000723,0.174443,20.060977,0.174443,99.587143,1,112,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.004,0,0.015625,0,15.625,150128,148159,18016,100,50,?
opla_dm6_nominal,2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,115,0,0,100,0,0,1,0.000559,0.000648,0.882053,0.353576,25.094227,0.092832,25.001395,0.218211,0.000807,0.217403,25.001395,0.217403,99.630067,1,111,0,0,1,4,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.003,0,0,0,0,150120,148159,18016,100,50,?
opla_dm6_nominal,2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,113,2,0,98.26087,1.73913,0,0.658754,0.01791,0.131751,28.244012,71.887863,25.094227,20.133586,4.96064,0.218211,0.175075,0.043136,14.87324,0.129333,59.26957,1,111,0.5,2,0.5,2,0,0,0.982301,1,0.991071,0.700821,0.905405,0.993303,0.982609,0.482609,0.517391,0.017391,0.982917,0.982609,0.979788,0.700821,0.905405,0.977657,0.828869,0.982609,0,0.003,0,0,0,0,150088,148159,18016,98.26087,50,?
opla_dm6_nominal,3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,115,1,0,99.137931,0.862069,0,0.884462,0.009119,0.09276,14.438701,50.826752,25.1387,10.105814,15.032887,0.216713,0.087119,0.129594,19.989144,0.17232,79.515423,0.991071,111,0,0,1,4,0.008929,1,1,0.991071,0.995516,0.890425,1,1,0.991379,0.000308,0.999692,0.008621,0.993103,0.991379,0.991839,0.890425,1,1,0.942202,0.991379,0,0.004,0,0.015625,0,15.625,149955,148018,18157,99.137931,50,?
opla_dm6_nominal,3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,116,0,0,100,0,0,1,0.000515,0.0006,0.815589,0.329006,25.1387,0.086235,25.052466,0.216713,0.000743,0.21597,25.052466,0.21597,99.656965,1,112,0,0,1,4,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.003,0,0,0,0,149979,148018,18157,100,50,?
opla_dm6_nominal,3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,116,0,0,100,0,0,1,0.000547,0.000629,0.865841,0.344406,25.1387,0.091549,25.047152,0.216713,0.000789,0.215924,25.047152,0.215924,99.635825,1,112,0,0,1,4,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.003,0,0,0,0,149955,148018,18157,100,50,?
opla_dm6_nominal,3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,113,2,0,98.26087,1.73913,0,0.741573,0.017855,0.131751,31.791355,82.605411,20.144144,20.124423,0.01972,0.175166,0.174995,0.000171,10.018245,0.087115,49.732789,0.982143,110,0,0,1,3,0.017857,2,1,0.982143,0.990991,0.767649,0.997024,0.999842,0.982609,0.000466,0.999534,0.017391,0.989565,0.982609,0.984704,0.767649,0.997024,0.996368,0.870495,0.982609,0,0.004,0,0,0,0,150128,148159,18016,98.26087,50,?
opla_dm6_nominal,3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,115,0,0,100,0,0,1,0.000572,0.000654,1.018001,0.410247,20.144144,0.094892,20.049252,0.175166,0.000825,0.174341,20.049252,0.174341,99.528938,1,112,0,0,1,3,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.003,0,0,0,0,150096,148159,18016,100,50,?
opla_dm6_nominal,3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,114,1,0,99.130435,0.869565,0,0.795737,0.009256,0.093238,16.480616,58.458566,20.144144,12.69823,7.445913,0.175166,0.110419,0.064747,15.026668,0.130667,74.595714,1,112,0.333333,1,0.666667,2,0,0,0.99115,1,0.995556,0.812876,0.705357,0.981544,0.991304,0.324638,0.675362,0.008696,0.991381,0.991304,0.990454,0.812876,0.705357,0.973558,0.897778,0.991304,0,0.003,0,0,0,0,150128,148159,18016,99.130435,50,?
opla_dm6_nominal,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,113,2,0,98.26087,1.73913,0,0.493392,0.017945,0.131751,31.951634,82.605695,20.144144,20.139368,0.004776,0.175166,0.175125,0.000042,10.0033,0.086985,49.658601,1,112,0.666667,2,0.333333,1,0,0,0.982456,1,0.99115,0.572263,0.860119,0.992638,0.982609,0.649275,0.350725,0.017391,0.982914,0.982609,0.978338,0.572263,0.860119,0.976482,0.745575,0.982609,0.001,0.003,0,0,0,0,150088,148159,18016,98.26087,50,?
opla_dm6_nominal,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,114,1,0,99.130435,0.869565,0,0.795737,0.0092,0.093163,16.380267,58.411545,20.144144,10.107382,10.036761,0.175166,0.08789,0.087276,15.036024,0.130748,74.642158,1,112,0.333333,1,0.666667,2,0,0,0.99115,1,0.995556,0.812876,0.946429,0.997155,0.991304,0.324638,0.675362,0.008696,0.991381,0.991304,0.990454,0.812876,0.946429,0.989203,0.897778,0.991304,0,0.003,0,0.015625,0,15.625,150128,148159,18016,99.130435,50,?
opla_dm6_nominal,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,112,3,0,97.391304,2.608696,0,0.391534,0.026579,0.16136,41.915642,88.043873,25.094227,30.152977,-5.05875,0.218211,0.2622,-0.043989,9.81015,0.085306,39.093254,1,111,0.75,3,0.25,1,0,0,0.973684,1,0.986667,0.493377,0.891892,0.992413,0.973913,0.723913,0.276087,0.026087,0.9746,0.973913,0.966261,0.493377,0.891892,0.969489,0.693333,0.973913,0,0.003,0,0,0,0,150088,148159,18016,97.391304,50,?
opla_dm6_nominal,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,111,4,0,96.521739,3.478261,0,0.481982,0.035261,0.186323,55.606384,101.664145,25.094227,40.174383,-15.080156,0.218211,0.349342,-0.131132,4.745044,0.041261,18.908907,0.981982,109,0.5,2,0.5,2,0.018018,2,0.981982,0.981982,0.981982,0.481982,0.90991,0.993837,0.965217,0.483235,0.516765,0.034783,0.965217,0.965217,0.965217,0.481982,0.90991,0.978317,0.740991,0.965217,0,0.004,0,0,0,0,150096,148159,18016,96.521739,50,?
opla_dm6_nominal,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,114,2,0,98.275862,1.724138,0,0.658824,0.017735,0.131181,28.079975,71.879139,25.1387,20.127313,5.011388,0.216713,0.173511,0.043202,14.923902,0.128654,59.366243,1,112,0.5,2,0.5,2,0,0,0.982456,1,0.99115,0.700877,0.924107,0.994674,0.982759,0.482759,0.517241,0.017241,0.983061,0.982759,0.979961,0.700877,0.924107,0.979431,0.828909,0.982759,0,0.003,0,0.015625,0,15.625,149947,148018,18157,98.275862,50,?
opla_dm6_nominal,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,116,0,0,100,0,0,1,0.000503,0.000591,0.796445,0.323823,25.1387,0.08421,25.05449,0.216713,0.000726,0.215987,25.05449,0.215987,99.665018,1,112,0,0,1,4,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.003,0,0,0,0,149955,148018,18157,100,50,?
opla_dm6_nominal,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1037,116,113,3,0,97.413793,2.586207,0,0.558376,0.026353,0.160707,41.726056,88.057531,25.1387,32.953103,-7.814402,0.216713,0.284078,-0.067366,9.858152,0.084984,39.21504,0.991071,111,0.5,2,0.5,2,0.008929,1,0.982301,0.991071,0.986667,0.564526,0.709821,0.978046,0.974138,0.483067,0.516933,0.025862,0.971417,0.974138,0.972348,0.564526,0.709821,0.962539,0.779048,0.974138,0,0.004,0,0,0,0,149947,148018,18157,97.413793,50,?
opla_dm6_nominal,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210503.043,1038,115,113,2,0,98.26087,1.73913,0,0.493392,0.017862,0.131751,31.805103,82.605432,20.144144,20.125705,0.018439,0.175166,0.175006,0.00016,10.016963,0.087104,49.726426,1,112,0.666667,2,0.333333,1,0,0,0.982456,1,0.99115,0.572263,0.910714,0.995301,0.982609,0.649275,0.350725,0.017391,0.982914,0.982609,0.978338,0.572263,0.910714,0.979613,0.745575,0.982609,0,0.003,0,0,0,0,150096,148159,18016,98.26087,50,?
